Diio,Fundo,Tipo parto,Subtipo parto,Estado,Sexo,Collar,Fecha parto,Total partos,Creado por,Fecha creado
14476594,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-19T00:00:00.000Z""",6,Diego,"""2024-08-20T00:00:00.000Z"""
4297420,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-19T00:00:00.000Z""",9,Diego,"""2024-08-20T00:00:00.000Z"""
21429920,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-19T00:00:00.000Z""",3,Diego,"""2024-08-20T00:00:00.000Z"""
18086406,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-19T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
10590217,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-19T00:00:00.000Z""",9,Diego,"""2024-08-20T00:00:00.000Z"""
25836282,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-19T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
18086922,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-19T00:00:00.000Z""",4,Diego,"""2024-08-20T00:00:00.000Z"""
14476285,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",7,Diego,"""2024-08-20T00:00:00.000Z"""
14475768,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",6,Diego,"""2024-08-20T00:00:00.000Z"""
4264216,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",11,Diego,"""2024-08-20T00:00:00.000Z"""
21430214,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",2,Diego,"""2024-08-20T00:00:00.000Z"""
4282525,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",10,Diego,"""2024-08-20T00:00:00.000Z"""
18086380,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
20055827,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",6,Diego,"""2024-08-20T00:00:00.000Z"""
21430140,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",2,Diego,"""2024-08-20T00:00:00.000Z"""
22620343,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-18T00:00:00.000Z""",8,Diego,"""2024-08-20T00:00:00.000Z"""
21429612,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-18T00:00:00.000Z""",3,Diego,"""2024-08-20T00:00:00.000Z"""
25836234,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-18T00:00:00.000Z""",8,Diego,"""2024-08-20T00:00:00.000Z"""
20055863,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",8,Diego,"""2024-08-20T00:00:00.000Z"""
18859749,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-18T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
15756289,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-18T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
14476368,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-18T00:00:00.000Z""",6,Diego,"""2024-08-20T00:00:00.000Z"""
18086401,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-17T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
25836178,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-17T00:00:00.000Z""",3,Diego,"""2024-08-20T00:00:00.000Z"""
20055874,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-17T00:00:00.000Z""",10,Diego,"""2024-08-20T00:00:00.000Z"""
25836251,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-17T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
21430656,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-17T00:00:00.000Z""",7,Diego,"""2024-08-20T00:00:00.000Z"""
16908270,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
25836327,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
25836287,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",7,Diego,"""2024-08-20T00:00:00.000Z"""
21430698,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",6,Diego,"""2024-08-20T00:00:00.000Z"""
25836153,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
21429805,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",2,Diego,"""2024-08-20T00:00:00.000Z"""
25836160,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",7,Diego,"""2024-08-20T00:00:00.000Z"""
16464398,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
21430690,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
25836285,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
18086170,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
25836397,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",3,Diego,"""2024-08-20T00:00:00.000Z"""
21430233,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",3,Diego,"""2024-08-20T00:00:00.000Z"""
22620313,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",3,Diego,"""2024-08-20T00:00:00.000Z"""
18954363,San Pedro,Natural,Aborto,Muerto,,,"""2024-08-15T00:00:00.000Z""",3,Diego,"""2024-08-20T00:00:00.000Z"""
21430525,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",2,Diego,"""2024-08-20T00:00:00.000Z"""
19219865,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",3,Diego,"""2024-08-20T00:00:00.000Z"""
14475980,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",6,Diego,"""2024-08-20T00:00:00.000Z"""
16464929,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",5,Diego,"""2024-08-20T00:00:00.000Z"""
21429935,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",3,Diego,"""2024-08-20T00:00:00.000Z"""
23547666,San Pedro,Natural,Normal,Vivo,Macho,,"""2024-08-15T00:00:00.000Z""",4,Diego,"""2024-08-20T00:00:00.000Z"""
18954076,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",4,Diego,"""2024-08-20T00:00:00.000Z"""
22620310,San Pedro,Natural,Normal,Vivo,Hembra,,"""2024-08-15T00:00:00.000Z""",6,Diego,"""2024-08-20T00:00:00.000Z"""
