Diio,Fundo,Tipo ganado,Fecha nacimiento,Estado reproductivo,Estado leche,Motivo,Detalle,Fecha baja,Creado por,Fecha creado
20849300,Mollendo ,Novillo,"""2022-09-16T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2024-04-11T00:00:00.000Z""",guentrepan,"""2024-04-12T00:00:00.000Z"""
20055918,San Pedro,Vaca,"""2021-07-09T00:00:00.000Z""",Preñada,En Leche,paralisis ruminal,paralisis ruminal,"""2024-04-10T00:00:00.000Z""",Diego,"""2024-04-10T00:00:00.000Z"""
24190423,San Pedro,Ternero,"""2023-10-02T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2024-04-06T00:00:00.000Z""",guentrepan,"""2024-04-06T00:00:00.000Z"""
24190052,San Pedro,Ternero,"""2023-09-23T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2024-04-06T00:00:00.000Z""",guentrepan,"""2024-04-06T00:00:00.000Z"""
24190316,San Pedro,Ternera,"""2023-10-10T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-11-26T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190234,San Pedro,Ternero,"""2023-09-01T00:00:00.000Z""",,,jotes,jotes,"""2023-11-21T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190190,San Pedro,Ternero,"""2023-08-30T00:00:00.000Z""",,,Accidente,cae cuneta,"""2023-11-21T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190176,San Pedro,Ternero,"""2023-08-23T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-11-21T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190158,San Pedro,Ternera,"""2023-08-21T00:00:00.000Z""",,,Accidente,Cae quebrada,"""2023-11-21T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190155,San Pedro,Ternera,"""2023-08-21T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-11-14T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190153,San Pedro,Ternera,"""2023-08-21T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2023-11-14T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190129,San Pedro,Ternera,"""2023-08-19T00:00:00.000Z""",,,Diarrea,empacho,"""2023-11-14T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190126,San Pedro,Ternera,"""2023-08-19T00:00:00.000Z""",,,Diarrea,empacho,"""2023-11-14T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190125,San Pedro,Ternera,"""2023-08-19T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-11-14T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190112,San Pedro,Ternera,"""2023-08-19T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24190107,San Pedro,Ternero,"""2023-08-19T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24189936,San Pedro,Ternera,"""2023-09-05T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
24180262,San Pedro,Ternero,"""2023-08-23T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22819827,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22819822,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22819818,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811892,San Pedro,Ternero,"""2023-08-21T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811858,San Pedro,Ternera,"""2023-08-19T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811850,San Pedro,Ternera,"""2023-08-17T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811848,San Pedro,Ternera,"""2023-08-17T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811842,San Pedro,Ternera,"""2023-08-17T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811835,San Pedro,Ternero,"""2023-08-16T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811819,San Pedro,Ternera,"""2023-08-15T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811757,San Pedro,Ternera,"""2023-08-14T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811737,San Pedro,Ternera,"""2023-08-13T01:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811582,San Pedro,Ternero,"""2023-07-29T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22811303,San Pedro,Ternera,"""2023-07-22T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
22620352,San Pedro,Ternera,"""2023-10-12T00:00:00.000Z""",,,inventario,ajuste inventario,"""2023-10-29T00:00:00.000Z""",Diego,"""2024-04-05T00:00:00.000Z"""
10591121,San Pedro,Vaca,"""2014-03-25T00:00:00.000Z""",Preñada,En Leche,Muerte,Flaca PTBc,"""2024-03-04T00:00:00.000Z""",Diego,"""2024-04-04T00:00:00.000Z"""
22811559,San Pedro,Ternera,"""2023-08-01T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2024-04-02T00:00:00.000Z""",guentrepan,"""2024-04-03T00:00:00.000Z"""
22619592,feedlot,Novillo,"""2022-08-25T00:00:00.000Z""",,,Sacrificio,Eutanasia Doc Benjamin,"""2024-03-22T00:00:00.000Z""",guentrepan,"""2024-03-22T00:00:00.000Z"""
24189892,San Pedro,Ternero,"""2023-09-11T00:00:00.000Z""",,,Muerte,Cae pozo Ortiz,"""2024-03-08T00:00:00.000Z""",Diego,"""2024-03-21T00:00:00.000Z"""
24189853,San Pedro,Ternero,"""2023-09-07T00:00:00.000Z""",,,Muerte,colico,"""2024-03-06T00:00:00.000Z""",Diego,"""2024-03-21T00:00:00.000Z"""
22620229,feedlot,Vaquilla,"""2022-09-28T00:00:00.000Z""",Preencaste,,colico,colico,"""2024-03-05T00:00:00.000Z""",guentrepan,"""2024-03-06T00:00:00.000Z"""
20055866,San Pedro,Vaca,"""2015-07-15T00:00:00.000Z""",Vacía,En Leche,Muerte,Baja condición corporal,"""2024-02-23T00:00:00.000Z""",Diego,"""2024-02-23T00:00:00.000Z"""
4297159,San Pedro,Vaca,"""2013-10-15T00:00:00.000Z""",Parida,En Leche,Impactacion ruminal,posible falla hepatica,"""2024-01-11T00:00:00.000Z""",Diego,"""2024-01-11T00:00:00.000Z"""
22619519,Arriendo Santa Isabel ,Novillo,"""2022-08-10T00:00:00.000Z""",,,Muerte,Peritonitis,"""2024-01-04T00:00:00.000Z""",guentrepan,"""2024-01-05T00:00:00.000Z"""
24190388,San Pedro,Ternero,"""2023-09-27T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24191761,San Pedro,Ternero,"""2023-08-20T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199801,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199802,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199803,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199804,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199805,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199806,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199807,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199808,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199809,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199810,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199811,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199812,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199813,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199814,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199815,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199816,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199817,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199818,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199819,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199820,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199822,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199821,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199823,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199824,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199825,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199826,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199827,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199828,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199829,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199830,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199831,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199832,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199833,San Pedro,Ternera,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199834,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199835,San Pedro,Ternero,"""2023-09-04T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
24199871,San Pedro,Ternero,"""2023-09-11T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-31T00:00:00.000Z""",Diego,"""2023-12-31T00:00:00.000Z"""
19219147,San Pedro,Vaca,"""2021-07-16T00:00:00.000Z""",Parida,En Leche,Muerte,Metritis tóxica,"""2023-12-30T00:00:00.000Z""",Diego,"""2023-12-30T00:00:00.000Z"""
12688772,San Pedro,Vaca,"""2016-10-09T00:00:00.000Z""",Inseminada,En Leche,Impactacion ruminal,muerte subita,"""2023-12-30T00:00:00.000Z""",Diego,"""2023-12-30T00:00:00.000Z"""
4237385,San Pedro,Vaca,"""2011-12-15T00:00:00.000Z""",Parida,En Leche,flaco,flaco,"""2023-12-30T00:00:00.000Z""",Diego,"""2023-12-30T00:00:00.000Z"""
4190374,San Pedro,Ternero,"""2023-09-27T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-30T00:00:00.000Z""",Diego,"""2023-12-30T00:00:00.000Z"""
241903777,San Pedro,Ternero,"""2023-09-27T00:00:00.000Z""",,,Ingreso diio,Diios mal ingresado,"""2023-12-30T00:00:00.000Z""",Diego,"""2023-12-30T00:00:00.000Z"""
22619005,Arriendo Santa Isabel ,Novillo,"""2022-07-11T00:00:00.000Z""",,,Muerte,Flaco (neumonia crónica),"""2023-12-25T00:00:00.000Z""",guentrepan,"""2023-12-29T00:00:00.000Z"""
22619827,Arriendo Santa Isabel ,Novillo,"""2022-07-30T00:00:00.000Z""",,,Muerte,Flaco (neumonia crónica),"""2023-12-12T00:00:00.000Z""",guentrepan,"""2023-12-29T00:00:00.000Z"""
22619259,Arriendo las quebradas ,Novillo,"""2022-07-30T00:00:00.000Z""",,,Muerte,flaco,"""2023-12-15T00:00:00.000Z""",guentrepan,"""2023-12-29T00:00:00.000Z"""
22620032,Arriendo las quebradas ,Novillo,"""2022-08-23T00:00:00.000Z""",,,Muerte,Flaco (neumonia crónica),"""2023-12-15T00:00:00.000Z""",guentrepan,"""2023-12-29T00:00:00.000Z"""
24190074,San Pedro,Ternera,"""2023-09-24T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2023-11-05T00:00:00.000Z""",Diego,"""2023-12-27T00:00:00.000Z"""
24190394,San Pedro,Ternero,"""2023-10-05T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2023-11-22T00:00:00.000Z""",Diego,"""2023-12-27T00:00:00.000Z"""
22620356,San Pedro,Ternera,"""2023-10-14T00:00:00.000Z""",,,Diarrea,diarrea,"""2023-11-22T00:00:00.000Z""",Diego,"""2023-12-27T00:00:00.000Z"""
24190405,San Pedro,Ternera,"""2023-09-29T00:00:00.000Z""",,,Diarrea,empacho,"""2023-10-10T00:00:00.000Z""",Diego,"""2023-12-27T00:00:00.000Z"""
24190063,San Pedro,Ternera,"""2023-09-25T00:00:00.000Z""",,,hipotermia,temporal,"""2023-10-10T00:00:00.000Z""",Diego,"""2023-12-27T00:00:00.000Z"""
24190421,San Pedro,Ternera,"""2023-09-30T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2023-11-11T00:00:00.000Z""",Diego,"""2023-12-27T00:00:00.000Z"""
22811718,San Pedro,Ternero,"""2023-08-11T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2023-11-02T00:00:00.000Z""",Diego,"""2023-12-27T00:00:00.000Z"""
24190407,San Pedro,Ternero,"""2023-09-29T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-11-02T00:00:00.000Z""",Diego,"""2023-12-27T00:00:00.000Z"""
24190391,San Pedro,Ternero,"""2023-09-19T00:00:00.000Z""",,,Muerte,Perros,"""2023-11-14T00:00:00.000Z""",Diego,"""2023-12-27T00:00:00.000Z"""
24190116,San Pedro,Ternero,"""2023-08-19T00:00:00.000Z""",,,Impactacion ruminal,panzaso,"""2023-12-18T00:00:00.000Z""",Diego,"""2023-12-18T00:00:00.000Z"""
21430493,San Pedro,Vaca,"""2021-09-30T00:00:00.000Z""",Parida,En Leche,Impactacion ruminal,panzaso,"""2023-12-13T00:00:00.000Z""",Diego,"""2023-12-13T00:00:00.000Z"""
24189863,San Pedro,Ternera,"""2023-09-09T00:00:00.000Z""",,,Accidente,Cae quebrada,"""2023-12-13T00:00:00.000Z""",Diego,"""2023-12-13T00:00:00.000Z"""
24190114,San Pedro,Ternero,"""2023-08-19T00:00:00.000Z""",,,Diarrea,empacho,"""2023-12-13T00:00:00.000Z""",Diego,"""2023-12-13T00:00:00.000Z"""
22619441,Arriendo Santa Isabel ,Novillo,"""2022-08-27T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-11-19T00:00:00.000Z""",guentrepan,"""2023-11-30T00:00:00.000Z"""
22619265,Arriendo Santa Isabel ,Novillo,"""2022-07-30T00:00:00.000Z""",,,flaco,flaco,"""2023-11-14T00:00:00.000Z""",guentrepan,"""2023-11-30T00:00:00.000Z"""
22619264,Arriendo Santa Isabel ,Novillo,"""2022-07-30T00:00:00.000Z""",,,flaco,flaco,"""2023-11-12T00:00:00.000Z""",guentrepan,"""2023-11-30T00:00:00.000Z"""
22619782,Arriendo las quebradas ,Novillo,"""2022-08-03T00:00:00.000Z""",,,Neumonia,Neumonia fulminante,"""2023-11-07T00:00:00.000Z""",guentrepan,"""2023-11-30T00:00:00.000Z"""
22619575,Arriendo las quebradas ,Novillo,"""2022-08-10T00:00:00.000Z""",,,flaco,flaco,"""2023-11-05T00:00:00.000Z""",guentrepan,"""2023-11-30T00:00:00.000Z"""
22619081,Arriendo las quebradas ,Novillo,"""2022-07-19T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-11-02T00:00:00.000Z""",guentrepan,"""2023-11-30T00:00:00.000Z"""
22811837,San Pedro,Ternero,"""2023-08-17T00:00:00.000Z""",,,Muerte,Impactación Ruminal,"""2023-11-27T00:00:00.000Z""",Diego,"""2023-11-29T00:00:00.000Z"""
22811796,San Pedro,Ternero,"""2023-08-16T00:00:00.000Z""",,,Muerte,Impactación Ruminal,"""2023-11-18T00:00:00.000Z""",Diego,"""2023-11-18T00:00:00.000Z"""
24190003,San Pedro,Ternera,"""2023-09-23T00:00:00.000Z""",,,Accidente,Cae quebrada,"""2023-11-18T00:00:00.000Z""",Diego,"""2023-11-18T00:00:00.000Z"""
24190381,San Pedro,Ternero,"""2023-09-20T00:00:00.000Z""",,,perros,perros,"""2023-11-10T00:00:00.000Z""",Diego,"""2023-11-14T00:00:00.000Z"""
24190263,San Pedro,Ternera,"""2023-08-23T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2023-11-09T00:00:00.000Z""",Diego,"""2023-11-09T00:00:00.000Z"""
22811555,San Pedro,Ternero,"""2023-08-01T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-11-09T00:00:00.000Z""",Diego,"""2023-11-09T00:00:00.000Z"""
22811527,San Pedro,Ternera,"""2023-07-31T00:00:00.000Z""",,,sin madre,sin madre,"""2023-11-04T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24189991,San Pedro,Ternera,"""2023-09-22T00:00:00.000Z""",,,sin madre,sin madre,"""2023-11-04T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
22620320,San Pedro,Ternera,"""2023-10-10T00:00:00.000Z""",,,jotes,jotes,"""2023-11-04T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
22620354,San Pedro,Ternero,"""2023-10-14T00:00:00.000Z""",,,perros,perros,"""2023-10-20T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
4297709,San Pedro,Vaca,"""2013-12-15T00:00:00.000Z""",Parida,En Leche,Venta,venta,"""2023-10-20T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24190309,San Pedro,Ternera,"""2023-10-08T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2023-11-03T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24190445,San Pedro,Ternero,"""2023-10-05T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2023-11-03T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
22619279,San Pedro,Novillo,"""2022-07-30T00:00:00.000Z""",,,Muerte,cuerpo extraño,"""2023-10-19T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
22619267,San Pedro,Vaquilla,"""2022-07-30T00:00:00.000Z""",Inseminada,,Accidente,Cae quebrada,"""2023-11-03T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24190429,San Pedro,Ternero,"""2023-10-02T00:00:00.000Z""",,,sin madre,sin madre,"""2023-11-01T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
18954569,San Pedro,Vaca,"""2020-09-14T00:00:00.000Z""",Parida,En Leche,Muerte,Flaca PTBc,"""2023-10-27T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24190082,San Pedro,Ternero,"""2023-09-25T00:00:00.000Z""",,,perros,perros,"""2023-10-27T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24190306,San Pedro,Ternera,"""2023-10-07T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2023-10-27T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24190312,San Pedro,Ternera,"""2023-10-08T00:00:00.000Z""",,,Diarrea,empacho,"""2023-10-27T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24190441,San Pedro,Ternera,"""2023-10-05T00:00:00.000Z""",,,jotes,jotes,"""2023-10-25T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24189831,San Pedro,Ternera,"""2023-09-08T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-10-25T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24189846,San Pedro,Ternero,"""2023-09-07T00:00:00.000Z""",,,Accidente,Pisado vaca,"""2023-11-01T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24190372,San Pedro,Ternero,"""2023-09-27T00:00:00.000Z""",,,coccidiosis,muerte,"""2023-11-06T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
24190171,San Pedro,Ternero,"""2023-08-22T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2023-11-06T00:00:00.000Z""",Diego,"""2023-11-06T00:00:00.000Z"""
22811827,San Pedro,Ternera,"""2023-08-15T00:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2023-10-29T00:00:00.000Z""",Diego,"""2023-10-29T00:00:00.000Z"""
20055868,San Pedro,Vaca,"""2011-12-15T00:00:00.000Z""",Parida,En Leche,muerte,Hip lock,"""2023-10-29T00:00:00.000Z""",Diego,"""2023-10-29T00:00:00.000Z"""
22811694,San Pedro,Ternero,"""2023-08-12T00:00:00.000Z""",,,coccidiosis,no responde a tratamiento,"""2023-10-29T00:00:00.000Z""",Diego,"""2023-10-29T00:00:00.000Z"""
24190173,San Pedro,Ternera,"""2023-08-23T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-10-29T00:00:00.000Z""",Diego,"""2023-10-29T00:00:00.000Z"""
24189941,San Pedro,Ternera,"""2023-09-13T00:00:00.000Z""",,,Neumonia,neumonia cronica,"""2023-10-29T00:00:00.000Z""",Diego,"""2023-10-29T00:00:00.000Z"""
22811775,San Pedro,Ternero,"""2023-08-13T01:00:00.000Z""",,,Diarrea,no responde a tratamiento,"""2023-10-29T00:00:00.000Z""",Diego,"""2023-10-29T00:00:00.000Z"""
22811844,San Pedro,Ternera,"""2023-08-17T00:00:00.000Z""",,,Diarrea,empacho,"""2023-10-29T00:00:00.000Z""",Diego,"""2023-10-29T00:00:00.000Z"""
20055880,San Pedro,Vaca,"""2016-09-10T00:00:00.000Z""",Parida,En Leche,Muerte,hipomagnesemia,"""2023-10-29T00:00:00.000Z""",Diego,"""2023-10-29T00:00:00.000Z"""
24189937,San Pedro,Ternera,"""2023-09-05T00:00:00.000Z""",,,Accidente,cae cuneta,"""2023-10-29T00:00:00.000Z""",Diego,"""2023-10-29T00:00:00.000Z"""
