Diio,Fecha nacimiento,Tipo ganado,Raza,Fundo,Estado reproductivo,Estado leche,Observaciones,Partos,Diio Madre,Padre,Abuelo,Origen,Fecha creado
25935827,"""2024-11-27T00:00:00.000Z""",Novillo,Angus Rojo,Medieria FT,,,,,,,,Fegosa Puerto Montt,"""2025-11-27T00:00:00.000Z"""
25938101,"""2025-08-12T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,16464259,,Innovation,,"""2025-08-13T00:00:00.000Z"""
25938103,"""2025-08-12T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,21430235,,Toro Campo,,"""2025-08-13T00:00:00.000Z"""
25938104,"""2025-08-12T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,18954717,,Tahoe (sexado,,"""2025-08-13T00:00:00.000Z"""
25938105,"""2025-08-12T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619716,LEADER,,,"""2025-09-01T00:00:00.000Z"""
25938106,"""2025-08-12T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,21430431,,Toro Campo,,"""2025-08-13T00:00:00.000Z"""
25938107,"""2025-08-12T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,23547651,,,,"""2025-08-13T00:00:00.000Z"""
25938108,"""2025-08-12T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,21430610,,,,"""2025-08-13T00:00:00.000Z"""
25938109,"""2025-08-12T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,19219150,,Hickok,,"""2025-08-13T00:00:00.000Z"""
25938110,"""2025-08-12T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,16464953,,Hickok,,"""2025-08-13T00:00:00.000Z"""
25938111,"""2025-08-12T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836241,,,,"""2025-08-13T00:00:00.000Z"""
25938112,"""2025-08-12T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,12688029,,,,"""2025-08-13T00:00:00.000Z"""
25938113,"""2025-08-12T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,4236887,,,,"""2025-08-13T00:00:00.000Z"""
25938114,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836153,,,,"""2025-08-13T00:00:00.000Z"""
25938115,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,16464006,,Subtantial,,"""2025-08-13T00:00:00.000Z"""
25938116,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,25836311,,Bonefire,,"""2025-08-13T00:00:00.000Z"""
25938117,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,16464237,,Subtantial,,"""2025-08-13T00:00:00.000Z"""
25938118,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,16464062,,Subtantial,,"""2025-08-13T00:00:00.000Z"""
25938119,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22620006,LEADER,Magnitud ,,"""2025-08-13T00:00:00.000Z"""
25938120,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,18954076,,Toro Campo,,"""2025-08-13T00:00:00.000Z"""
25938121,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619483,LEADER,PATRIARCH,,"""2025-08-13T00:00:00.000Z"""
25938123,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619588,LEADER,RAMESSES,,"""2025-08-13T00:00:00.000Z"""
25938124,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619233,LEADER,PATRIARCH,,"""2025-08-13T00:00:00.000Z"""
25938125,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619139,LEADER,ADDITON,,"""2025-08-13T00:00:00.000Z"""
25938126,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24190311,Mediator,,,"""2025-08-13T00:00:00.000Z"""
25938127,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811341,Mediator,RAMESSES,,"""2025-08-13T00:00:00.000Z"""
25938128,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,18954423,LEADER,Tahoe (sexado,,"""2025-09-04T00:00:00.000Z"""
25938129,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811667,Mediator,RAMESSES,,"""2025-08-13T00:00:00.000Z"""
25938130,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,25836191,LEADER,,,"""2025-08-13T00:00:00.000Z"""
25938131,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22620315,,Hickok,,"""2025-08-13T00:00:00.000Z"""
25938132,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,21430650,,,,"""2025-08-13T00:00:00.000Z"""
25938133,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,10591114,,,,"""2025-08-13T00:00:00.000Z"""
25938134,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25890410,,Deacon,,"""2025-08-13T00:00:00.000Z"""
25938135,"""2025-08-13T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,14461871,,,,"""2025-08-13T00:00:00.000Z"""
25938136,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,16464499,,Innovation,,"""2025-08-13T00:00:00.000Z"""
25938137,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,18954311,,Toro Campo,,"""2025-08-13T00:00:00.000Z"""
25938138,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,10591015,,,,"""2025-08-13T00:00:00.000Z"""
25938139,"""2025-08-13T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,18954570,,Toro Campo,,"""2025-08-13T00:00:00.000Z"""
25938140,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,San Pedro,,,,,24190001,Mediator,COMSTOCK,,"""2025-08-20T00:00:00.000Z"""
25938141,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24189914,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938142,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811713,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938143,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,24189894,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938144,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619871,LEADER,Magnitud ,,"""2025-09-05T00:00:00.000Z"""
25938145,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811739,Mediator,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938146,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22620358,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938147,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811503,Mediator,COMSTOCK SEXCEL,,"""2025-08-20T00:00:00.000Z"""
25938148,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22620001,LEADER,,,"""2025-09-05T00:00:00.000Z"""
25938149,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,26250906,Mediator,Fireball,,"""2025-08-20T00:00:00.000Z"""
25938150,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,24189904,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938151,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24190133,Mediator,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938152,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24189893,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938153,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24190061,Mediator,COMSTOCK,,"""2025-08-20T00:00:00.000Z"""
25938154,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,24190183,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938155,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619340,LEADER,Magnitud ,,"""2025-09-05T00:00:00.000Z"""
25938157,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836270,,,,"""2025-08-20T00:00:00.000Z"""
25938158,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,4264545,,,,"""2025-08-20T00:00:00.000Z"""
25938159,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836382,,Infinity,,"""2025-08-20T00:00:00.000Z"""
25938160,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,25836296,,Subtantial,,"""2025-08-20T00:00:00.000Z"""
25938161,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,18086818,,Hickok,,"""2025-08-20T00:00:00.000Z"""
25938162,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,21429902,,Hickok,,"""2025-08-20T00:00:00.000Z"""
25938163,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22620348,,,,"""2025-08-20T00:00:00.000Z"""
25938164,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,4237031,,,,"""2025-08-20T00:00:00.000Z"""
25938165,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619026,LEADER,PATRIARCH,,"""2025-08-20T00:00:00.000Z"""
25938166,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,18953829,,Tahoe (sexado,,"""2025-08-20T00:00:00.000Z"""
25938167,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619530,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938168,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,18086380,,NNN,,"""2025-08-20T00:00:00.000Z"""
25938169,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619916,LEADER,Magnitud ,,"""2025-08-20T00:00:00.000Z"""
25938171,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619518,LEADER,Magnitud ,,"""2025-08-20T00:00:00.000Z"""
25938172,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619765,LEADER,PATRIARCH,,"""2025-08-20T00:00:00.000Z"""
25938173,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,23547645,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938174,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22620115,LEADER,PATRIARCH,,"""2025-08-20T00:00:00.000Z"""
25938175,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,San Pedro,,,,,22619650,LEADER,ADDITON,,"""2025-08-20T00:00:00.000Z"""
25938176,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619546,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938177,"""2025-08-14T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619545,LEADER,Magnitud ,,"""2025-08-20T00:00:00.000Z"""
25938178,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619722,LEADER,,,"""2025-08-20T00:00:00.000Z"""
25938179,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619622,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938180,"""2025-08-14T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619508,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938181,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,24190363,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938182,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811567,Mediator,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938183,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24189980,Mediator,COMSTOCK,,"""2025-08-20T00:00:00.000Z"""
25938184,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,San Pedro,,,,,26250933,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938185,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24190449,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938186,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811259,Mediator,PATRIARH SEXCEL,,"""2025-11-11T00:00:00.000Z"""
25938187,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811584,Mediator,PATRIARH SEXCEL,,"""2025-08-20T00:00:00.000Z"""
25938188,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22811560,Mediator,COMSTOCK SEXCEL,,"""2025-08-20T00:00:00.000Z"""
25938189,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24190419,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938190,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,21430040,,Magnitud ,,"""2025-08-20T00:00:00.000Z"""
25938191,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,18086003,,Deacon,,"""2025-08-20T00:00:00.000Z"""
25938192,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,25836200,,Toro Campo,,"""2025-08-20T00:00:00.000Z"""
25938193,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,16908270,,,,"""2025-08-20T00:00:00.000Z"""
25938194,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22620334,,Deacon,,"""2025-08-20T00:00:00.000Z"""
25938196,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24190464,,,,"""2025-08-20T00:00:00.000Z"""
25938197,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,21430261,,Toro Campo,,"""2025-08-20T00:00:00.000Z"""
25938198,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,4237259,,,,"""2025-08-20T00:00:00.000Z"""
25938199,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,21430616,,,,"""2025-08-20T00:00:00.000Z"""
25938200,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,21430535,,Toro Campo,,"""2025-08-20T00:00:00.000Z"""
25938201,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,21430196,,Toro Campo,,"""2025-08-20T00:00:00.000Z"""
25938202,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,25836319,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938203,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619822,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938204,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619269,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938205,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619543,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938206,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619365,LEADER,PATRIARCH,,"""2025-08-20T00:00:00.000Z"""
25938207,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619288,LEADER,PATRIARCH,,"""2025-08-20T00:00:00.000Z"""
25938208,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619436,LEADER,PATRIARCH,,"""2025-08-20T00:00:00.000Z"""
25938209,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619061,LEADER,ADDITON,,"""2025-08-20T00:00:00.000Z"""
25938210,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619836,LEADER,ADDITON,,"""2025-08-20T00:00:00.000Z"""
25938212,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,San Pedro,,,,,24190410,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938213,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,San Pedro,,,,,22619076,LEADER,ADDITON,,"""2025-09-05T00:00:00.000Z"""
25938214,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811421,Mediator,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938215,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836400,,Tahoe (sexado,,"""2025-08-20T00:00:00.000Z"""
25938216,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619942,LEADER,Magnitud ,,"""2025-08-20T00:00:00.000Z"""
25938217,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22620011,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938218,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619936,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938219,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619804,LEADER,Magnitud ,,"""2025-08-20T00:00:00.000Z"""
25938221,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,16464245,,Innovation,,"""2025-08-20T00:00:00.000Z"""
25938222,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,21430348,,Toro Campo,,"""2025-08-20T00:00:00.000Z"""
25938223,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836267,,Toro Campo,,"""2025-08-20T00:00:00.000Z"""
25938224,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836381,,Tahoe (sexado,,"""2025-08-20T00:00:00.000Z"""
25938225,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,25836395,,Toro Campo,,"""2025-08-20T00:00:00.000Z"""
25938226,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,San Pedro,,,,,22620344,,,,"""2025-08-20T00:00:00.000Z"""
25938227,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836244,,Artisan,,"""2025-08-20T00:00:00.000Z"""
25938228,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,15730428,,,,"""2025-08-20T00:00:00.000Z"""
25938229,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,21430326,,Toro Campo,,"""2025-08-20T00:00:00.000Z"""
25938230,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,18859796,,,,"""2025-08-20T00:00:00.000Z"""
25938231,"""2025-08-15T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,18086835,,,,"""2025-08-20T00:00:00.000Z"""
25938232,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,21430302,,Toro Campo,,"""2025-08-20T00:00:00.000Z"""
25938233,"""2025-08-15T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,21430634,,,,"""2025-08-20T00:00:00.000Z"""
25938234,"""2025-08-16T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22620359,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938235,"""2025-08-16T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22811308,Mediator,PATRIARH SEXCEL,,"""2025-08-20T00:00:00.000Z"""
25938236,"""2025-08-16T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22811237,Mediator,PATRIARH SEXCEL,,"""2025-08-20T00:00:00.000Z"""
25938237,"""2025-08-16T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24189908,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938239,"""2025-08-16T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22811379,Mediator,PATRIARH SEXCEL,,"""2025-08-20T00:00:00.000Z"""
25938240,"""2025-08-16T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,18085739,,Deacon,,"""2025-08-20T00:00:00.000Z"""
25938241,"""2025-08-16T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22620331,,,,"""2025-08-20T00:00:00.000Z"""
25938242,"""2025-08-16T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619381,LEADER,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938243,"""2025-08-16T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836398,,Black Magic,,"""2025-08-20T00:00:00.000Z"""
25938245,"""2025-08-16T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,18086309,,Infinity,,"""2025-08-20T00:00:00.000Z"""
25938246,"""2025-08-16T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22620013,LEADER,Magnitud ,,"""2025-08-20T00:00:00.000Z"""
25938247,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,24189867,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938248,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,21430042,,Magnitud ,,"""2025-08-20T00:00:00.000Z"""
25938249,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22619150,,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938252,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,21430583,LEADER,PATRIARCH,,"""2025-09-05T00:00:00.000Z"""
25938254,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24189801,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938255,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619893,LEADER,RAMESSES,,"""2025-09-05T00:00:00.000Z"""
25938257,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811786,Mediator,RAMESSES,,"""2025-08-20T00:00:00.000Z"""
25938258,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811415,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938259,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24190139,Mediator,,,"""2025-08-20T00:00:00.000Z"""
25938260,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,26250922,Mediator,COMSTOCK SEXCEL,,"""2025-08-20T00:00:00.000Z"""
25938262,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25005185,Mediator,RAMESSES,,"""2025-08-21T00:00:00.000Z"""
25938263,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,24190268,Mediator,,,"""2025-08-21T00:00:00.000Z"""
25938264,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,21430130,,Toro Campo,,"""2025-08-21T00:00:00.000Z"""
25938265,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836282,,,,"""2025-08-21T00:00:00.000Z"""
25938266,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,20055888,,,,"""2025-08-21T00:00:00.000Z"""
25938267,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,25836230,,Deacon,,"""2025-08-21T00:00:00.000Z"""
25938268,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,18086296,,Infinity,,"""2025-08-21T00:00:00.000Z"""
25938269,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836369,,Subtantial,,"""2025-08-21T00:00:00.000Z"""
25938270,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,4237052,,,,"""2025-08-21T00:00:00.000Z"""
25938272,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,14476588,,Subtantial,,"""2025-08-21T00:00:00.000Z"""
25938273,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,22619666,LEADER,RAMESSES,,"""2025-08-21T00:00:00.000Z"""
25938274,"""2025-08-17T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,25836316,LEADER,RAMESSES,,"""2025-08-21T00:00:00.000Z"""
25938275,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,18085754,,Deacon,,"""2025-08-21T00:00:00.000Z"""
25938277,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,22811730,Mediator,RAMESSES,,"""2025-08-21T00:00:00.000Z"""
25938278,"""2025-08-17T00:00:00.000Z""",Ternera,Angus Negro,San Pedro,,,,,22811210,Mediator,PATRIARH SEXCEL,,"""2025-08-21T00:00:00.000Z"""
25938279,"""2025-08-18T00:00:00.000Z""",Ternera,Angus Negro,Recría Feedlot ,,,,,24189866,Mediator,,,"""2025-08-21T00:00:00.000Z"""
25938280,"""2025-08-18T00:00:00.000Z""",Ternero,Angus Negro,Recría Feedlot ,,,,,24189956,Mediator,,,"""2025-08-21T00:00:00.000Z"""
